"SOM","DistinguishedName","BlockInheritance","LinkEnabled","Enforced","Precedence","DisplayName","GPOStatus","WMIFilter","GUID","PolicyDN"
"_________________________Laptops","OU=Laptops,OU=Computers,OU=Payroll,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","False","False","1","CMG Distribution Policy","AllSettingsDisabled",,"{a0446b5b-398a-4b03-b2e4-bb19f6577138}","cn={A0446B5B-398A-4B03-B2E4-BB19F6577138},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________Laptops","OU=Laptops,OU=Computers,OU=Payroll,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","CMG 6.7 x64 Distribution Policy","AllSettingsDisabled","x64 Client Laptops Only","{e1b94b51-629c-4431-87fa-96a27d7bca53}","cn={E1B94B51-629C-4431-87FA-96A27D7BCA53},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________Laptops","OU=Laptops,OU=Computers,OU=Payroll,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","3","CMG 6.7 x86 Distribution Policy","AllSettingsDisabled","x86 Client Laptops Only","{7e14e6fb-541a-4f37-af75-26f683ce2d72}","cn={7E14E6FB-541A-4F37-AF75-26F683CE2D72},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"__________Citrix","OU=Citrix,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Cognos Budget Planning","OU=Cognos Budget Planning,OU=Cognos,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Groups","OU=Groups,OU=Cognos Budget Planning,OU=Cognos,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_________________________Laptops","OU=Laptops,OU=Computers,OU=Tax,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","False","False","1","CMG Distribution Policy","AllSettingsDisabled",,"{a0446b5b-398a-4b03-b2e4-bb19f6577138}","cn={A0446B5B-398A-4B03-B2E4-BB19F6577138},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________Laptops","OU=Laptops,OU=Computers,OU=Tax,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","CMG 6.7 x64 Distribution Policy","AllSettingsDisabled","x64 Client Laptops Only","{e1b94b51-629c-4431-87fa-96a27d7bca53}","cn={E1B94B51-629C-4431-87FA-96A27D7BCA53},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________Laptops","OU=Laptops,OU=Computers,OU=Tax,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","3","CMG 6.7 x86 Distribution Policy","AllSettingsDisabled","x86 Client Laptops Only","{7e14e6fb-541a-4f37-af75-26f683ce2d72}","cn={7E14E6FB-541A-4F37-AF75-26F683CE2D72},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"__________CorpDMS","OU=CorpDMS,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","True","True","False","1","CORP Server Administration","UserSettingsDisabled",,"{45ed5a46-5342-42d5-83ad-5e684518ed14}","cn={45ED5A46-5342-42D5-83AD-5E684518ED14},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"__________CorpDMS","OU=CorpDMS,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","True","True","False","2","CORP SCCM 2012","UserSettingsDisabled",,"{5d728d95-f356-4d06-b804-247009c42857}","cn={5D728D95-F356-4D06-B804-247009C42857},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"__________CorpDMS","OU=CorpDMS,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","True","True","False","3","RTA Corp Server Access","UserSettingsDisabled",,"{dfbcb8b3-1e22-4f70-9552-ced5740ecaf6}","cn={DFBCB8B3-1E22-4F70-9552-CED5740ECAF6},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Dev","OU=Dev,OU=CorpDMS,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________CorpDMS","OU=CorpDMS,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Groups","OU=Groups,OU=CorpDMS,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_________________________Laptops","OU=Laptops,OU=Computers,OU=Finance,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","False","False","1","CMG Distribution Policy","AllSettingsDisabled",,"{a0446b5b-398a-4b03-b2e4-bb19f6577138}","cn={A0446B5B-398A-4B03-B2E4-BB19F6577138},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________Laptops","OU=Laptops,OU=Computers,OU=Finance,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","CMG 6.7 x64 Distribution Policy","AllSettingsDisabled","x64 Client Laptops Only","{e1b94b51-629c-4431-87fa-96a27d7bca53}","cn={E1B94B51-629C-4431-87FA-96A27D7BCA53},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________Laptops","OU=Laptops,OU=Computers,OU=Finance,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","3","CMG 6.7 x86 Distribution Policy","AllSettingsDisabled","x86 Client Laptops Only","{7e14e6fb-541a-4f37-af75-26f683ce2d72}","cn={7E14E6FB-541A-4F37-AF75-26F683CE2D72},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Legal","OU=Legal,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Computers","OU=Computers,OU=Legal,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_________________________Laptops","OU=Laptops,OU=Computers,OU=Legal,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","False","False","1","CMG Distribution Policy","AllSettingsDisabled",,"{a0446b5b-398a-4b03-b2e4-bb19f6577138}","cn={A0446B5B-398A-4B03-B2E4-BB19F6577138},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________Laptops","OU=Laptops,OU=Computers,OU=Legal,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","CMG 6.7 x64 Distribution Policy","AllSettingsDisabled","x64 Client Laptops Only","{e1b94b51-629c-4431-87fa-96a27d7bca53}","cn={E1B94B51-629C-4431-87FA-96A27D7BCA53},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________Laptops","OU=Laptops,OU=Computers,OU=Legal,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","3","CMG 6.7 x86 Distribution Policy","AllSettingsDisabled","x86 Client Laptops Only","{7e14e6fb-541a-4f37-af75-26f683ce2d72}","cn={7E14E6FB-541A-4F37-AF75-26F683CE2D72},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Computers","OU=Computers,OU=Location TEST,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Laptops - TEST","OU=Laptops - TEST,OU=Computers,OU=Location TEST,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False","False","False","1","CMG Distribution Policy","AllSettingsDisabled",,"{a0446b5b-398a-4b03-b2e4-bb19f6577138}","cn={A0446B5B-398A-4B03-B2E4-BB19F6577138},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________Laptops - TEST","OU=Laptops - TEST,OU=Computers,OU=Location TEST,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","CMG 6.7 x86 Distribution Policy","AllSettingsDisabled","x86 Client Laptops Only","{7e14e6fb-541a-4f37-af75-26f683ce2d72}","cn={7E14E6FB-541A-4F37-AF75-26F683CE2D72},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________Laptops - TEST","OU=Laptops - TEST,OU=Computers,OU=Location TEST,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","3","CMG 6.7 x64 Distribution Policy","AllSettingsDisabled","x64 Client Laptops Only","{e1b94b51-629c-4431-87fa-96a27d7bca53}","cn={E1B94B51-629C-4431-87FA-96A27D7BCA53},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Groups","OU=Groups,OU=Citrix,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Admins","OU=Admins,OU=Groups,OU=Citrix,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________Aqualogic","OU=Aqualogic,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Groups","OU=Groups,OU=Aqualogic,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________Tulsa","OU=Tulsa,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Groups","OU=Groups,OU=Tulsa,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Test","OU=Test,OU=CorpDMS,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Stage","OU=Stage,OU=CorpDMS,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________CORP General Servers","OU=CORP General Servers,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","1","CRPPASP23 Folder Audit Policy","AllSettingsEnabled","Computername equal CRPPASP23","{cb0eade3-0bd2-42ff-abd0-529e04b78c63}","cn={CB0EADE3-0BD2-42FF-ABD0-529E04B78C63},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"__________CORP General Servers","OU=CORP General Servers,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","2","CRPPASP08 Folder Audit Policy","AllSettingsEnabled","Computername equal CRPPASP08","{cf516497-6db1-422b-b8f0-a53ed0579aa6}","cn={CF516497-6DB1-422B-B8F0-A53ED0579AA6},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"__________CORP General Servers","OU=CORP General Servers,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","3","Itasca Server 2008 64-bit Point & Print","UserSettingsDisabled","Server 2008 64-bit","{9b793344-e330-4493-9a7d-1866ef28372f}","cn={9B793344-E330-4493-9A7D-1866EF28372F},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"__________CORP General Servers","OU=CORP General Servers,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","4","Itasca Server 2008 32-bit Point & Print","AllSettingsEnabled","Server 2008 32-bit","{ffd2145f-c889-4412-b4d9-721448a711af}","cn={FFD2145F-C889-4412-B4D9-721448A711AF},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Dev","OU=Dev,OU=CORP General Servers,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________DFS","OU=DFS,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________Citrix","OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Prod","OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________General","OU=General,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Contractors","OU=Contractors,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Itasca Follow-You Printer","AllSettingsEnabled",,"{4e8f7be8-d2d9-4b91-a7f1-76ad155c30d1}","cn={4E8F7BE8-D2D9-4B91-A7F1-76AD155C30D1},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________Groups","OU=Groups,OU=Contractors,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Computers","OU=Computers,OU=Tech Center,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Tech Center","AllSettingsEnabled",,"{a3164412-899e-45c0-aa64-633401786b25}","CN={A3164412-899E-45C0-AA64-633401786B25},CN=Policies,CN=System,DC=corp,DC=ajgco,DC=com"
"_______________Computers","OU=Computers,OU=Tech Center,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","Citrix Client SSO Policy","AllSettingsEnabled",,"{3abbe879-6349-4a54-a470-11ce761f6d1a}","cn={3ABBE879-6349-4A54-A470-11CE761F6D1A},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Prod","OU=Prod,OU=CorpDMS,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________JDE Servers","OU=JDE Servers,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Prod","OU=Prod,OU=JDE Servers,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Mt Prospect","OU=Mt Prospect,OU=File-Print Servers,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________South Bend","OU=South Bend,OU=File-Print Servers,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Groups","OU=Groups,OU=Location TEST,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Dev","OU=Dev,OU=JDE Servers,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________Aqualogic","OU=Aqualogic,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Aqualogic Server Policy","AllSettingsEnabled",,"{86ed4d4f-c002-4d4d-996b-a9c6dd2489af}","cn={86ED4D4F-C002-4D4D-996B-A9C6DD2489AF},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Computers","OU=Computers,OU=Tulsa,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Desktops","OU=Desktops,OU=Computers,OU=Tulsa,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________Cognos","OU=Cognos,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","1","CRPPASP43 Folder Audit Policy","AllSettingsEnabled","Computername equal CRPPASP43","{4d70a21d-b6df-43aa-84bb-ec61890d5763}","cn={4D70A21D-B6DF-43AA-84BB-EC61890D5763},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Cognos Budget Planning","OU=Cognos Budget Planning,OU=Cognos,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Users","OU=Users,OU=Cognos Budget Planning,OU=Cognos,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Cognos Workforce","OU=Cognos Workforce,OU=Cognos,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Groups","OU=Groups,OU=Cognos Workforce,OU=Cognos,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Users","OU=Users,OU=Cognos Workforce,OU=Cognos,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________LotusNotes","OU=LotusNotes,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________PostXServers","OU=PostXServers,OU=LotusNotes,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________SMTP Servers","OU=SMTP Servers,OU=LotusNotes,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Groups","OU=Groups,OU=Legal,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_________________________Desktops","OU=Desktops,OU=Computers,OU=Legal,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Groups","OU=Groups,OU=Finance,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________Itasca Groups","OU=Itasca Groups,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________VPN","OU=VPN,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Groups","OU=Groups,OU=VPN,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Laptops","OU=Laptops,OU=Computers,OU=Tulsa,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Users","OU=Users,OU=Aqualogic,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________TechTeam Support","OU=TechTeam Support,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Groups","OU=Groups,OU=TechTeam Support,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________TechTeam","OU=TechTeam,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________CORP Database Servers","OU=CORP Database Servers,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Prod","OU=Prod,OU=CORP Database Servers,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Prod","OU=Prod,OU=Cognos,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Dev","OU=Dev,OU=Cognos,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________Bangalore","OU=Bangalore,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","WTC-EPO service account rights","AllSettingsEnabled",,"{692baf9a-3da5-4c60-b331-5b17359ec616}","cn={692BAF9A-3DA5-4C60-B331-5B17359EC616},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"__________Bangalore","OU=Bangalore,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","WTC-Bangalore - IP360 Credential Scanning Access","UserSettingsDisabled",,"{23b24858-7f7c-4142-a573-b2c70ae0733d}","cn={23B24858-7F7C-4142-A573-B2C70AE0733D},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"__________Bangalore","OU=Bangalore,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","3","WTC Custom Settings","AllSettingsEnabled",,"{a5e16837-f5c9-45f6-9e28-416839bbcb21}","cn={A5E16837-F5C9-45F6-9E28-416839BBCB21},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"__________Bangalore","OU=Bangalore,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","4",,,,"{}","cn={84CE7E67-3581-4E2A-A5C7-D2758AC062CB},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________CROSSDOMAIN","OU=CROSSDOMAIN,OU=Bangalore,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Groups","OU=Groups,OU=CROSSDOMAIN,OU=Bangalore,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Users","OU=Users,OU=CROSSDOMAIN,OU=Bangalore,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_________________________Laptops","OU=Laptops,OU=Computers,OU=DCN,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","False","False","1","CMG Distribution Policy","AllSettingsDisabled",,"{a0446b5b-398a-4b03-b2e4-bb19f6577138}","cn={A0446B5B-398A-4B03-B2E4-BB19F6577138},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________Laptops","OU=Laptops,OU=Computers,OU=DCN,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","CMG 6.7 x64 Distribution Policy","AllSettingsDisabled","x64 Client Laptops Only","{e1b94b51-629c-4431-87fa-96a27d7bca53}","cn={E1B94B51-629C-4431-87FA-96A27D7BCA53},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________Laptops","OU=Laptops,OU=Computers,OU=DCN,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","3","CMG 6.7 x86 Distribution Policy","AllSettingsDisabled","x86 Client Laptops Only","{7e14e6fb-541a-4f37-af75-26f683ce2d72}","cn={7E14E6FB-541A-4F37-AF75-26F683CE2D72},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"__________SQLDBA","OU=SQLDBA,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Groups","OU=Groups,OU=SQLDBA,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________GOSSPL","OU=GOSSPL,OU=Bangalore,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Users","OU=Users,OU=GOSSPL,OU=Bangalore,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Users","OU=Users,OU=Location TEST,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Itasca Login Script - Test","ComputerSettingsDisabled",,"{f2011bde-1609-4006-a75a-d75c1c095500}","cn={F2011BDE-1609-4006-A75A-D75C1C095500},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Satyam","OU=Satyam,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Users","OU=Users,OU=Satyam,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Itasca Login Script","ComputerSettingsDisabled",,"{a4274ae1-3f68-454a-912f-ae48b4fc572a}","cn={A4274AE1-3F68-454A-912F-AE48B4FC572A},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Groups","OU=Groups,OU=Exchange,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Users","OU=Users,OU=CorpDMS,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Operational Efficiency","OU=Operational Efficiency,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Users","OU=Users,OU=Operational Efficiency,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Itasca Login Script","ComputerSettingsDisabled",,"{a4274ae1-3f68-454a-912f-ae48b4fc572a}","cn={A4274AE1-3F68-454A-912F-AE48B4FC572A},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________Users","OU=Users,OU=Finance,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Itasca Login Script","ComputerSettingsDisabled",,"{a4274ae1-3f68-454a-912f-ae48b4fc572a}","cn={A4274AE1-3F68-454A-912F-AE48B4FC572A},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Users","OU=Users,OU=Exchange,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________TFS","OU=TFS,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Groups","OU=Groups,OU=TFS,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Admins","OU=Admins,OU=Users,OU=Aqualogic,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Users","OU=Users,OU=Tax,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Itasca Login Script","ComputerSettingsDisabled",,"{a4274ae1-3f68-454a-912f-ae48b4fc572a}","cn={A4274AE1-3F68-454A-912F-AE48B4FC572A},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Human Resources","OU=Human Resources,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Users","OU=Users,OU=Human Resources,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Itasca Login Script","ComputerSettingsDisabled",,"{a4274ae1-3f68-454a-912f-ae48b4fc572a}","cn={A4274AE1-3F68-454A-912F-AE48B4FC572A},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________Users","OU=Users,OU=Legal,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Itasca Login Script","ComputerSettingsDisabled",,"{a4274ae1-3f68-454a-912f-ae48b4fc572a}","cn={A4274AE1-3F68-454A-912F-AE48B4FC572A},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Mail Enabled Groups","OU=Mail Enabled Groups,OU=Exchange,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Users","OU=Users,OU=Contractors,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Itasca Login Script","ComputerSettingsDisabled",,"{a4274ae1-3f68-454a-912f-ae48b4fc572a}","cn={A4274AE1-3F68-454A-912F-AE48B4FC572A},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________CORP","OU=CORP,OU=Groups,OU=TFS,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Purchasing","OU=Purchasing,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Users","OU=Users,OU=Purchasing,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Itasca Login Script","ComputerSettingsDisabled",,"{a4274ae1-3f68-454a-912f-ae48b4fc572a}","cn={A4274AE1-3F68-454A-912F-AE48B4FC572A},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________Training and Communications","OU=Training and Communications,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
